Case_ID,Case_Type,Priority,Received_Date,Start_Time,End_Time,Agent_ID,Agent_Name,Department,Status,SLA_Target_Hours,Country
CASE-108423,KYC Review,High,2025-11-02,2025-11-02 22:36:47,2025-11-05 06:30:30,AGT0075,Rebecca Sanders,KYC Operations,Closed,75,Canada
CASE-108424,KYC Review,Medium,2025-08-12,2025-08-12 15:40:28,2025-08-13 17:12:59,AGT0075,Rebecca Sanders,KYC Operations,Closed,50,United States
CASE-108425,AML Review,Low,2026-03-18,2026-03-18 22:42:31,2026-03-19 04:59:26,AGT0064,Angela Allen,AML Operations,Closed,40,United Kingdom
CASE-108426,AML Review,Low,2026-04-20,2026-04-20 16:59:53,2026-04-21 02:16:44,AGT0061,Matthew Parker,AML Operations,Closed,40,United Kingdom
CASE-108427,Fraud Alert,Medium,2025-08-30,2025-08-30 04:46:43,2025-08-30 14:27:16,AGT0026,Deborah Long,Fraud Operations,Closed,40,Germany
CASE-108428,AML Review,Medium,2025-12-29,2025-12-30 01:02:16,2025-12-30 16:49:40,AGT0100,Samantha Ramirez,AML Operations,Closed,60,United States
CASE-108429,Fraud Alert,Low,2026-06-30,2026-06-30 16:39:27,2026-06-30 20:50:45,AGT0098,Patricia Alvarez,Fraud Operations,Closed,30,United Arab Emirates
CASE-108430,AML Review,Medium,2025-08-18,2025-08-18 13:29:23,,AGT0031,William Nguyen,AML Operations,Open,60,Brazil
CASE-108431,KYC Review,High,2026-04-18,2026-04-18 14:54:17,2026-04-19 18:02:32,AGT0048,Jacob Hughes,KYC Operations,Closed,75,United States
CASE-108432,KYC Review,Low,2026-02-19,2026-02-19 20:56:30,2026-02-20 09:09:15,AGT0015,Larry Nelson,KYC Operations,Closed,32,Australia
CASE-108433,Fraud Alert,Medium,2025-07-29,2025-07-29 18:18:34,2025-07-30 09:05:48,AGT0011,Brenda Bennett,Fraud Operations,Closed,40,United States
CASE-108434,AML Review,High,2025-08-30,2025-08-30 19:31:14,2025-08-31 19:24:52,AGT0034,Amy White,AML Operations,Closed,90,Ireland
CASE-108435,Fraud Alert,Medium,2026-05-11,2026-05-12 02:42:56,2026-05-13 00:44:48,AGT0048,Jacob Hughes,Fraud Operations,Closed,40,United States
CASE-108436,AML Review,Medium,2025-10-28,2025-10-28 18:59:33,2025-10-29 06:55:08,AGT0022,Nancy Patel,AML Operations,Closed,60,United States
CASE-108437,AML Review,Medium,2026-05-22,2026-05-22 22:18:07,2026-05-25 01:41:35,AGT0073,Laura Miller,AML Operations,Closed,60,Brazil
CASE-108438,AML Review,Medium,2025-10-11,2025-10-11 23:24:14,,AGT0085,Omar Morgan,AML Operations,Open,60,Singapore
CASE-108439,AML Review,Low,2026-05-28,2026-05-29 05:27:42,2026-05-29 11:17:59,AGT0043,Michelle Taylor,AML Operations,Closed,40,Canada
CASE-108440,AML Review,Medium,2026-01-04,2026-01-04 20:33:19,2026-01-05 12:54:23,AGT0013,Sharon Richardson,AML Operations,Closed,60,India
CASE-108441,Fraud Alert,Low,2026-02-13,2026-02-13 20:26:07,2026-02-14 02:20:40,AGT0050,Paul Perez,Fraud Operations,Closed,30,Canada
CASE-108442,KYC Review,Medium,2026-07-22,2026-07-22 19:23:07,2026-07-23 18:17:51,AGT0051,Chloe Adams,KYC Operations,Closed,50,India
CASE-108443,AML Review,Low,2025-10-27,2025-10-27 16:47:49,2025-10-28 01:19:28,AGT0019,Scott Walker,AML Operations,Closed,40,United States
CASE-108444,AML Review,Medium,2026-03-03,2026-03-03 02:37:16,2026-03-03 16:27:11,AGT0001,Kevin Edwards,AML Operations,Closed,60,India
CASE-108445,Fraud Alert,High,2025-11-27,2025-11-27 09:31:09,2025-11-28 19:05:18,AGT0050,Paul Perez,Fraud Operations,Closed,48,United States
CASE-108446,AML Review,Medium,2025-08-18,2025-08-18 23:20:18,,AGT0043,Michelle Taylor,AML Operations,Pending,60,United Kingdom
CASE-108447,Fraud Alert,High,2025-11-29,2025-11-29 22:59:19,2025-11-30 22:59:39,AGT0047,Kathleen Myers,Fraud Operations,Closed,48,India
CASE-108448,Fraud Alert,Low,2025-09-10,2025-09-10 13:29:48,2025-09-10 21:18:15,AGT0089,Barbara King,Fraud Operations,Closed,30,United States
CASE-108449,KYC Review,Medium,2026-04-20,2026-04-20 08:12:14,2026-04-21 04:33:21,AGT0060,Gary Smith,KYC Operations,Closed,50,India
CASE-108450,AML Review,Medium,2026-05-26,2026-05-26 05:16:07,2026-05-26 22:42:23,AGT0018,Sofia Cox,AML Operations,Closed,60,India
CASE-108451,AML Review,Low,2025-09-26,2025-09-26 19:34:50,2025-09-27 02:48:09,AGT0037,Noah Flores,AML Operations,Closed,40,United States
CASE-108452,KYC Review,Medium,2025-07-26,2025-07-26 02:55:29,,AGT0075,Rebecca Sanders,KYC Operations,Pending,50,Japan
CASE-108453,AML Review,Medium,2025-08-18,2025-08-18 23:57:15,,AGT0067,Emma Roberts,AML Operations,Pending,60,Canada
CASE-108454,AML Review,High,2026-07-16,2026-07-16 18:50:00,2026-07-17 07:32:13,AGT0055,Thomas Wright,AML Operations,Closed,90,United Arab Emirates
CASE-108455,Fraud Alert,Low,2025-10-07,2025-10-08 04:01:28,2025-10-08 20:10:25,AGT0025,Benjamin James,Fraud Operations,Closed,30,United Kingdom
CASE-108456,KYC Review,High,2025-08-27,2025-08-27 23:47:06,2025-08-30 14:43:16,AGT0006,Ronald Harris,KYC Operations,Closed,75,Japan
CASE-108457,AML Review,Medium,2026-06-27,2026-06-27 17:12:26,2026-06-28 17:33:39,AGT0019,Scott Walker,AML Operations,Closed,60,Australia
CASE-108458,AML Review,Medium,2025-12-16,2025-12-16 21:41:51,2025-12-17 10:08:58,AGT0094,Mark Murphy,AML Operations,Closed,60,Germany
CASE-108459,AML Review,Low,2025-12-24,2025-12-24 13:28:28,2025-12-24 20:28:01,AGT0079,Raj Campbell,AML Operations,Closed,40,United States
CASE-108460,Fraud Alert,Low,2026-04-14,2026-04-14 22:54:29,2026-04-15 04:50:04,AGT0089,Barbara King,Fraud Operations,Closed,30,Germany
CASE-108461,Fraud Alert,High,2025-10-09,2025-10-10 00:48:39,,AGT0029,Mei Thomas,Fraud Operations,Pending,48,Canada
CASE-108462,Fraud Alert,Low,2026-03-21,2026-03-21 14:38:54,,AGT0002,Dorothy Clark,Fraud Operations,Pending,30,United States
CASE-108463,Fraud Alert,Medium,2026-06-02,2026-06-02 20:38:53,2026-06-04 10:26:47,AGT0083,Margaret Howard,Fraud Operations,Closed,40,United Arab Emirates
CASE-108464,AML Review,High,2026-01-07,2026-01-07 18:08:43,2026-01-09 09:04:50,AGT0034,Amy White,AML Operations,Closed,90,United Kingdom
CASE-108465,KYC Review,Low,2026-06-30,2026-06-30 17:57:44,2026-07-01 06:30:50,AGT0072,Diego Anderson,KYC Operations,Closed,32,Mexico
CASE-108466,AML Review,Low,2025-07-29,2025-07-29 13:20:15,2025-07-30 04:19:29,AGT0061,Matthew Parker,AML Operations,Closed,40,Canada
CASE-108467,AML Review,Low,2026-07-22,2026-07-23 11:40:11,2026-07-23 21:06:08,AGT0004,Elizabeth Wilson,AML Operations,Closed,40,United States
CASE-108468,AML Review,High,2026-04-15,2026-04-15 07:00:41,2026-04-18 18:12:26,AGT0031,William Nguyen,AML Operations,Closed,90,United States
CASE-108469,KYC Review,Medium,2025-11-19,2025-11-19 02:40:44,,AGT0099,Joseph Reed,KYC Operations,Open,50,India
CASE-108470,KYC Review,Medium,2026-03-29,2026-03-29 16:09:39,2026-03-30 10:08:13,AGT0018,Sofia Cox,KYC Operations,Closed,50,Germany
CASE-108471,KYC Review,High,2025-09-14,2025-09-14 23:37:51,2025-09-16 08:23:56,AGT0045,Charles Robinson,KYC Operations,Closed,75,India
CASE-108472,AML Review,Medium,2026-05-06,2026-05-07 04:19:56,,AGT0063,Michael Morales,AML Operations,Open,60,United Arab Emirates
CASE-108473,AML Review,Medium,2026-05-11,2026-05-12 02:07:15,2026-05-13 22:27:39,AGT0046,Eric Hernandez,AML Operations,Closed,60,United States
CASE-108474,KYC Review,Medium,2025-08-10,2025-08-11 10:41:15,2025-08-13 22:29:22,AGT0028,Anthony Gray,KYC Operations,Closed,50,United Kingdom
CASE-108475,Fraud Alert,Medium,2026-01-29,2026-01-29 17:37:42,2026-01-30 11:22:43,AGT0083,Margaret Howard,Fraud Operations,Closed,40,United Kingdom
CASE-108476,AML Review,Low,2025-07-26,2025-07-26 13:49:12,,AGT0100,Samantha Ramirez,AML Operations,Open,40,India
CASE-108477,AML Review,Medium,2026-01-26,2026-01-26 16:21:46,2026-01-27 11:35:01,AGT0085,Omar Morgan,AML Operations,Closed,60,France
CASE-108478,KYC Review,Low,2025-07-25,2025-07-25 16:55:50,2025-07-26 06:07:33,AGT0075,Rebecca Sanders,KYC Operations,Closed,32,Brazil
CASE-108479,KYC Review,Medium,2026-02-18,2026-02-18 04:45:26,2026-02-19 23:31:32,AGT0072,Diego Anderson,KYC Operations,Closed,50,United States
CASE-108480,KYC Review,Medium,2026-03-01,2026-03-02 04:28:53,,AGT0004,Elizabeth Wilson,KYC Operations,Pending,50,United States
CASE-108481,AML Review,Low,2026-03-26,2026-03-26 09:35:30,2026-03-26 21:12:27,AGT0088,Pamela Moore,AML Operations,Closed,40,United States
CASE-108482,Fraud Alert,Low,2026-06-22,2026-06-23 00:06:09,2026-06-23 03:20:47,AGT0014,Jeffrey Hall,Fraud Operations,Closed,30,India
CASE-108483,Fraud Alert,Low,2025-12-19,2025-12-19 00:31:06,2025-12-19 08:01:21,AGT0043,Michelle Taylor,Fraud Operations,Closed,30,Japan
CASE-108484,KYC Review,Medium,2025-12-28,2025-12-29 01:01:45,2025-12-29 23:52:29,AGT0096,Emily Jimenez,KYC Operations,Closed,50,United Kingdom
CASE-108485,AML Review,Medium,2026-07-22,2026-07-22 06:38:48,2026-07-23 17:20:34,AGT0010,Brandon Evans,AML Operations,Closed,60,Australia
CASE-108486,KYC Review,High,2025-08-30,2025-08-31 00:54:45,2025-09-01 08:38:20,AGT0045,Charles Robinson,KYC Operations,Closed,75,United States
CASE-108487,AML Review,High,2026-06-27,2026-06-28 05:12:56,2026-06-30 10:27:46,AGT0040,Richard Castillo,AML Operations,Closed,90,United Kingdom
CASE-108488,AML Review,Medium,2026-02-16,2026-02-16 04:00:31,2026-02-16 10:16:15,AGT0088,Pamela Moore,AML Operations,Closed,60,United States
CASE-108489,AML Review,Medium,2026-04-04,2026-04-04 20:34:41,2026-04-05 10:57:53,AGT0040,Richard Castillo,AML Operations,Closed,60,Canada
CASE-108490,AML Review,High,2026-06-17,2026-06-17 08:02:52,2026-06-18 10:54:02,AGT0016,Amanda Jones,AML Operations,Closed,90,United States
CASE-108491,AML Review,Low,2026-01-19,2026-01-19 06:07:38,,AGT0031,William Nguyen,AML Operations,Pending,40,Mexico
CASE-108492,AML Review,Medium,2025-09-06,2025-09-06 22:29:59,2025-09-07 11:19:37,AGT0058,Jonathan Ward,AML Operations,Closed,60,India
CASE-108493,AML Review,Medium,2025-10-23,2025-10-23 03:25:50,2025-10-24 05:55:44,AGT0013,Sharon Richardson,AML Operations,Closed,60,United States
CASE-108494,Fraud Alert,Low,2026-01-10,2026-01-11 00:19:32,2026-01-11 08:56:26,AGT0056,Joshua Price,Fraud Operations,Closed,30,United States
CASE-108495,Fraud Alert,Medium,2026-05-18,2026-05-18 23:24:35,2026-05-20 08:40:12,AGT0053,John Kim,Fraud Operations,Closed,40,Germany
CASE-108496,Fraud Alert,High,2026-05-22,2026-05-22 08:36:37,2026-05-23 23:02:17,AGT0053,John Kim,Fraud Operations,Closed,48,United States
CASE-108497,KYC Review,Medium,2025-10-31,2025-10-31 09:34:25,2025-10-31 17:17:19,AGT0096,Emily Jimenez,KYC Operations,Closed,50,South Africa
CASE-108498,KYC Review,High,2025-10-29,2025-10-29 10:52:36,,AGT0051,Chloe Adams,KYC Operations,Open,75,Australia
CASE-108499,Fraud Alert,High,2025-12-21,2025-12-21 12:13:52,2025-12-23 15:05:29,AGT0050,Paul Perez,Fraud Operations,Closed,48,United Arab Emirates
CASE-108500,Fraud Alert,High,2026-03-10,2026-03-10 11:08:32,2026-03-12 04:21:40,AGT0071,James Martin,Fraud Operations,Closed,48,United States
CASE-108501,AML Review,Medium,2025-07-24,2025-07-24 10:22:08,2025-07-25 05:30:04,AGT0025,Benjamin James,AML Operations,Closed,60,Canada
CASE-108502,Fraud Alert,Low,2025-08-06,2025-08-06 16:35:04,2025-08-06 19:03:25,AGT0035,Justin Martinez,Fraud Operations,Closed,30,Singapore
CASE-108503,AML Review,Low,2026-04-23,2026-04-23 20:24:26,2026-04-24 01:21:20,AGT0007,Mary Thompson,AML Operations,Closed,40,Australia
CASE-108504,Fraud Alert,Low,2025-11-16,2025-11-16 11:58:00,,AGT0041,Andrew Kelly,Fraud Operations,Pending,30,France
CASE-108505,Fraud Alert,Low,2025-07-26,2025-07-26 18:04:22,,AGT0057,Ryan Davis,Fraud Operations,Open,30,United Kingdom
CASE-108506,AML Review,Low,2025-09-01,2025-09-01 22:18:45,2025-09-02 05:27:26,AGT0034,Amy White,AML Operations,Closed,40,United States
CASE-108507,KYC Review,Medium,2026-03-22,2026-03-23 00:40:37,2026-03-23 10:59:10,AGT0012,David Ortiz,KYC Operations,Closed,50,United States
CASE-108508,KYC Review,Medium,2026-07-11,2026-07-11 23:12:30,2026-07-13 09:39:32,AGT0024,Aisha Turner,KYC Operations,Closed,50,Japan
CASE-108509,KYC Review,Medium,2026-01-22,2026-01-22 04:36:43,2026-01-23 22:58:05,AGT0033,Cynthia Rivera,KYC Operations,Closed,50,United States
CASE-108510,AML Review,Low,2025-11-23,2025-11-24 03:53:57,2025-11-24 09:14:41,AGT0097,Maria Green,AML Operations,Closed,40,India
CASE-108511,AML Review,Low,2026-04-25,2026-04-25 22:07:06,2026-04-26 06:36:44,AGT0079,Raj Campbell,AML Operations,Closed,40,United Kingdom
CASE-108512,AML Review,Medium,2025-12-08,2025-12-08 18:34:57,2025-12-09 14:02:00,AGT0082,Sandra Diaz,AML Operations,Closed,60,United States
CASE-108513,AML Review,Medium,2025-12-01,2025-12-01 02:58:07,2025-12-02 14:17:02,AGT0058,Jonathan Ward,AML Operations,Closed,60,India
CASE-108514,KYC Review,Medium,2025-08-30,2025-08-30 20:31:41,2025-09-01 09:22:39,AGT0072,Diego Anderson,KYC Operations,Closed,50,United Arab Emirates
CASE-108515,Fraud Alert,Medium,2026-04-10,2026-04-10 10:03:56,2026-04-10 22:55:25,AGT0032,Melissa Stewart,Fraud Operations,Closed,40,India
CASE-108516,KYC Review,Medium,2026-04-28,2026-04-28 07:15:08,,AGT0018,Sofia Cox,KYC Operations,Open,50,United States
CASE-108517,Fraud Alert,Low,2025-09-10,2025-09-10 13:06:32,,AGT0026,Deborah Long,Fraud Operations,Pending,30,Germany
CASE-108518,Fraud Alert,Low,2026-03-12,2026-03-12 15:57:02,2026-03-13 03:07:15,AGT0095,Ashley Wood,Fraud Operations,Closed,30,United States
CASE-108519,KYC Review,Low,2026-06-06,2026-06-06 16:20:24,2026-06-07 04:34:26,AGT0060,Gary Smith,KYC Operations,Closed,32,United States
CASE-108520,AML Review,Medium,2025-11-28,2025-11-28 23:54:07,2025-11-29 21:09:16,AGT0052,George Gutierrez,AML Operations,Closed,60,United Kingdom
CASE-108521,Fraud Alert,High,2026-02-12,2026-02-12 03:07:47,2026-02-12 20:42:00,AGT0038,Timothy Peterson,Fraud Operations,Closed,48,Canada
CASE-108522,Fraud Alert,High,2026-03-23,2026-03-23 00:15:29,2026-03-25 14:03:43,AGT0014,Jeffrey Hall,Fraud Operations,Closed,48,France
CASE-108523,Fraud Alert,Low,2025-07-29,2025-07-29 21:57:33,,AGT0092,Susan Chavez,Fraud Operations,Pending,30,United States
CASE-108524,KYC Review,Low,2025-07-30,2025-07-30 15:14:01,2025-07-31 01:50:22,AGT0018,Sofia Cox,KYC Operations,Closed,32,Canada
CASE-108525,Fraud Alert,Medium,2025-12-30,2025-12-30 04:25:50,2025-12-30 22:35:46,AGT0008,Stephen Hill,Fraud Operations,Closed,40,Australia
CASE-108526,Fraud Alert,Medium,2025-08-02,2025-08-02 15:59:54,2025-08-03 23:04:30,AGT0023,Steven Johnson,Fraud Operations,Closed,40,France
CASE-108527,AML Review,Low,2026-07-23,2026-07-23 20:10:43,,AGT0052,George Gutierrez,AML Operations,Pending,40,Brazil
CASE-108528,AML Review,Medium,2025-09-03,2025-09-04 01:48:48,2025-09-05 01:15:20,AGT0007,Mary Thompson,AML Operations,Closed,60,Canada
CASE-108529,Fraud Alert,Low,2025-11-08,2025-11-09 00:23:25,2025-11-09 12:46:47,AGT0059,Daniel Baker,Fraud Operations,Closed,30,United States
CASE-108530,AML Review,Medium,2025-10-14,2025-10-14 05:02:30,2025-10-14 16:29:16,AGT0043,Michelle Taylor,AML Operations,Closed,60,United States
CASE-108531,KYC Review,Medium,2026-01-30,2026-01-30 19:49:58,2026-01-31 23:33:41,AGT0066,Karen Carter,KYC Operations,Closed,50,India
CASE-108532,AML Review,High,2026-07-09,2026-07-09 13:15:05,2026-07-10 10:34:24,AGT0022,Nancy Patel,AML Operations,Closed,90,United States
CASE-108533,KYC Review,Low,2026-07-14,2026-07-14 04:40:24,,AGT0063,Michael Morales,KYC Operations,Pending,32,United States
CASE-108534,AML Review,Medium,2026-04-23,2026-04-23 20:53:18,,AGT0085,Omar Morgan,AML Operations,Pending,60,United States
CASE-108535,AML Review,Low,2026-02-09,2026-02-09 11:47:47,2026-02-09 18:50:35,AGT0097,Maria Green,AML Operations,Closed,40,South Africa
CASE-108536,AML Review,High,2026-07-16,2026-07-16 16:04:36,2026-07-17 10:02:40,AGT0001,Kevin Edwards,AML Operations,Closed,90,United Kingdom
CASE-108537,KYC Review,Medium,2026-02-04,2026-02-04 11:05:30,2026-02-05 03:32:23,AGT0003,Ivan Garcia,KYC Operations,Closed,50,Mexico
CASE-108538,Fraud Alert,Medium,2026-07-22,2026-07-23 01:29:32,2026-07-23 09:20:06,AGT0044,Kenneth Cook,Fraud Operations,Closed,40,Canada
CASE-108539,Fraud Alert,Medium,2025-11-05,2025-11-05 08:41:51,2025-11-05 23:07:02,AGT0032,Melissa Stewart,Fraud Operations,Closed,40,India
CASE-108540,AML Review,Medium,2026-02-22,2026-02-22 09:54:04,2026-02-23 00:11:23,AGT0007,Mary Thompson,AML Operations,Closed,60,United Kingdom
CASE-108541,AML Review,High,2025-10-29,2025-10-29 22:27:40,2025-11-01 03:44:58,AGT0001,Kevin Edwards,AML Operations,Closed,90,United Kingdom
CASE-108542,AML Review,Medium,2025-12-24,2025-12-24 13:03:24,2025-12-24 23:20:45,AGT0095,Ashley Wood,AML Operations,Closed,60,United Kingdom
CASE-108543,KYC Review,High,2026-04-07,2026-04-07 19:31:22,,AGT0015,Larry Nelson,KYC Operations,Open,75,Canada
CASE-108544,AML Review,Low,2026-03-02,2026-03-02 21:16:17,2026-03-03 04:12:57,AGT0079,Raj Campbell,AML Operations,Closed,40,United States
CASE-108545,Fraud Alert,Medium,2026-05-29,2026-05-29 20:33:49,2026-05-30 18:34:13,AGT0059,Daniel Baker,Fraud Operations,Closed,40,Canada
CASE-108546,Fraud Alert,Low,2025-08-14,2025-08-15 00:14:33,2025-08-15 09:45:32,AGT0026,Deborah Long,Fraud Operations,Closed,30,Germany
CASE-108547,KYC Review,Low,2026-07-06,2026-07-06 05:23:34,2026-07-06 19:04:24,AGT0015,Larry Nelson,KYC Operations,Closed,32,Canada
CASE-108548,Fraud Alert,Medium,2026-06-03,2026-06-03 04:45:02,2026-06-04 10:24:19,AGT0053,John Kim,Fraud Operations,Closed,40,Canada
CASE-108549,Fraud Alert,High,2026-07-13,2026-07-14 03:56:50,2026-07-15 07:52:00,AGT0017,Edward Cooper,Fraud Operations,Closed,48,United States
CASE-108550,AML Review,Low,2025-12-15,2025-12-15 08:34:45,2025-12-16 02:53:50,AGT0070,Christopher Lee,AML Operations,Closed,40,United States
CASE-108551,Fraud Alert,Medium,2025-11-03,2025-11-03 07:51:19,2025-11-04 03:21:36,AGT0044,Kenneth Cook,Fraud Operations,Closed,40,United States
CASE-108552,Fraud Alert,Low,2026-02-02,2026-02-02 07:03:58,,AGT0092,Susan Chavez,Fraud Operations,Pending,30,Mexico
CASE-108553,KYC Review,Medium,2026-04-25,2026-04-25 17:06:28,2026-04-27 08:39:03,AGT0051,Chloe Adams,KYC Operations,Closed,50,Philippines
CASE-108554,AML Review,Medium,2026-05-07,2026-05-07 02:08:20,2026-05-07 21:02:45,AGT0001,Kevin Edwards,AML Operations,Closed,60,Canada
CASE-108555,KYC Review,Medium,2026-02-13,2026-02-13 10:18:50,,AGT0030,Kimberly Torres,KYC Operations,Pending,50,Canada
CASE-108556,KYC Review,Medium,2025-09-23,2025-09-23 06:23:11,2025-09-24 10:25:14,AGT0009,Jessica Sanchez,KYC Operations,Closed,50,United States
CASE-108557,AML Review,Medium,2026-02-15,2026-02-15 02:50:23,2026-02-16 00:37:35,AGT0031,William Nguyen,AML Operations,Closed,60,United States
CASE-108558,Fraud Alert,High,2026-03-13,2026-03-13 05:55:03,2026-03-14 11:20:45,AGT0077,Betty Mendoza,Fraud Operations,Closed,48,United States
CASE-108559,KYC Review,Low,2025-12-31,2025-12-31 14:52:33,2026-01-01 17:50:26,AGT0063,Michael Morales,KYC Operations,Closed,32,United States
CASE-108560,AML Review,Low,2026-03-21,2026-03-21 00:51:03,2026-03-21 08:27:13,AGT0064,Angela Allen,AML Operations,Closed,40,United Kingdom
CASE-108561,Fraud Alert,Medium,2025-12-10,2025-12-10 15:22:15,,AGT0044,Kenneth Cook,Fraud Operations,Pending,40,India
CASE-108562,AML Review,Low,2025-12-22,2025-12-22 18:12:58,,AGT0058,Jonathan Ward,AML Operations,Pending,40,United States
CASE-108563,Fraud Alert,Low,2025-08-22,2025-08-22 19:52:57,2025-08-23 03:10:18,AGT0095,Ashley Wood,Fraud Operations,Closed,30,Mexico
CASE-108564,Fraud Alert,Low,2026-07-06,2026-07-06 08:53:47,2026-07-06 14:36:42,AGT0053,John Kim,Fraud Operations,Closed,30,United States
CASE-108565,Fraud Alert,Medium,2025-11-01,2025-11-01 03:24:46,2025-11-02 21:37:39,AGT0032,Melissa Stewart,Fraud Operations,Closed,40,Canada
CASE-108566,KYC Review,Low,2025-08-25,2025-08-25 17:46:20,2025-08-26 16:12:29,AGT0039,Priya Foster,KYC Operations,Closed,32,Canada
CASE-108567,KYC Review,Medium,2025-08-30,2025-08-30 23:38:34,2025-08-31 20:20:59,AGT0060,Gary Smith,KYC Operations,Closed,50,Australia
CASE-108568,KYC Review,Medium,2025-11-25,2025-11-25 21:08:26,,AGT0021,Donald Mitchell,KYC Operations,Pending,50,United States
CASE-108569,AML Review,Medium,2026-03-29,2026-03-29 18:47:32,2026-03-31 00:19:29,AGT0064,Angela Allen,AML Operations,Closed,60,United States
CASE-108570,KYC Review,Low,2025-09-29,2025-09-29 17:45:13,,AGT0058,Jonathan Ward,KYC Operations,Pending,32,Germany
CASE-108571,AML Review,Medium,2026-01-07,2026-01-07 21:59:22,2026-01-08 18:47:04,AGT0031,William Nguyen,AML Operations,Closed,60,United Kingdom
CASE-108572,Fraud Alert,Medium,2025-07-25,2025-07-25 21:10:41,2025-07-26 12:35:59,AGT0062,Jennifer Scott,Fraud Operations,Closed,40,Singapore
CASE-108573,Fraud Alert,Medium,2025-07-30,2025-07-30 05:34:37,2025-07-31 05:16:32,AGT0095,Ashley Wood,Fraud Operations,Closed,40,United Arab Emirates
CASE-108574,Fraud Alert,Medium,2025-08-30,2025-08-31 02:31:03,2025-09-01 03:39:42,AGT0068,Carol Rodriguez,Fraud Operations,Closed,40,United States
CASE-108575,KYC Review,Low,2025-09-28,2025-09-28 13:56:57,2025-09-28 20:09:07,AGT0018,Sofia Cox,KYC Operations,Closed,32,United Kingdom
CASE-108576,Fraud Alert,Low,2026-05-04,2026-05-04 19:18:10,2026-05-05 03:04:55,AGT0017,Edward Cooper,Fraud Operations,Closed,30,United States
CASE-108577,KYC Review,Medium,2026-02-07,2026-02-07 19:32:44,2026-02-09 05:25:11,AGT0060,Gary Smith,KYC Operations,Closed,50,United States
CASE-108578,Fraud Alert,Medium,2026-01-09,2026-01-09 06:16:26,2026-01-10 02:13:13,AGT0014,Jeffrey Hall,Fraud Operations,Closed,40,United Kingdom
